Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA10,MA20,MA50,pre_close,price_change,p_change,nasdaq,Target
2012-03-28,22.084999084472656,22.194643020629883,21.796785354614258,22.057857513427734,18.67417335510254,655460400,21.674785995483397,21.482714462280274,20.52814311981201,18.443014392852785,21.945714950561523,0.11214256286621094,0.510999815311743,2768.0,21.78071403503418
2012-03-29,21.885000228881836,22.020000457763672,21.686786651611328,21.78071403503418,18.439542770385742,608238400,21.749928665161132,21.569500160217284,20.644911003112792,18.57212152481079,22.057857513427734,-0.2771434783935547,-1.2564387915954367,2758.25,21.412500381469727
2012-03-30,21.741785049438477,21.805713653564453,21.354999542236328,21.412500381469727,18.1278076171875,731038000,21.774928665161134,21.619428825378417,20.74200029373169,18.694835815429688,21.78071403503418,-0.3682136535644531,-1.6905490470706477,2750.75,22.093929290771484
2012-04-02,21.493928909301758,22.098928451538086,21.442142486572266,22.093929290771484,18.704710006713867,598351600,21.85814323425293,21.682036018371583,20.8946252822876,18.836500129699708,21.412500381469727,0.6814289093017578,3.1823883113224047,2777.0,22.4757137298584
2012-04-03,22.4035701751709,22.578929901123047,22.232500076293945,22.4757137298584,19.02792739868164,834559600,21.964142990112304,21.76546440124512,21.0715181350708,18.98072154998779,22.093929290771484,0.38178443908691406,1.7280060692797787,2779.0,22.296785354614258
2012-04-04,22.298213958740234,22.352142333984375,22.03571319580078,22.296785354614258,18.87644386291504,572980800,22.01192855834961,21.843357276916503,21.238696670532228,19.126364402770996,22.4757137298584,-0.17892837524414062,-0.796096521760014,2736.5,22.63142967224121
2012-04-05,22.39214324951172,22.66642951965332,22.264286041259766,22.63142967224121,19.159753799438477,641298000,22.182071685791016,21.966000175476076,21.402428817749023,19.25995014190674,22.296785354614258,0.3346443176269531,1.500863520479195,2753.75,22.72249984741211
2012-04-09,22.361785888671875,22.851428985595703,22.332143783569336,22.72249984741211,19.236852645874023,597536800,22.444071578979493,22.109500122070312,21.565035915374757,19.396807270050047,22.63142967224121,0.09107017517089844,0.40240575381148547,2728.5,22.444286346435547
2012-04-10,22.854642868041992,23.0,22.35714340209961,22.444286346435547,19.00132179260254,889725200,22.514142990112305,22.186143112182616,21.70153589248657,19.526207275390625,22.72249984741211,-0.2782135009765625,-1.2243965357898265,2697.0,22.364286422729492
2012-04-11,22.7214298248291,22.745357513427734,22.262142181396484,22.364286422729492,18.93359375,696614800,22.491857528686523,22.228000259399415,21.805285930633545,19.64991443634033,22.444286346435547,-0.07999992370605469,-0.35643781437835625,2704.25,22.241785049438477
2012-04-12,22.321428298950195,22.547500610351562,22.16071319580078,22.241785049438477,18.829883575439453,614336800,22.48085746765137,22.24639301300049,21.86455373764038,19.76869300842285,22.364286422729492,-0.12250137329101562,-0.5477544464218354,2738.75,21.6153564453125
2012-04-13,22.289642333984375,22.310714721679688,21.55392837524414,21.6153564453125,18.2995548248291,859644800,22.277642822265626,22.22985725402832,21.899678707122803,19.875150146484376,22.241785049438477,-0.6264286041259766,-2.8164493215520556,2693.5,20.718929290771484
2012-04-16,21.787857055664062,21.795713424682617,20.65178680419922,20.718929290771484,17.540632247924805,1050786800,21.8769287109375,22.160500144958498,21.889964485168456,19.964443016052247,21.6153564453125,-0.8964271545410156,-4.147177294110339,2663.75,21.774999618530273
2012-04-17,20.676429748535156,21.78571319580078,20.425357818603516,21.774999618530273,18.43470001220703,1025528000,21.743071365356446,22.128607177734374,21.90532159805298,20.07160015106201,20.718929290771484,1.056070327758789,5.097127911089394,2712.75,21.726428985595703
2012-04-18,21.91857147216797,22.15178680419922,21.52535629272461,21.726428985595703,18.393583297729492,954531200,21.615499877929686,22.053678703308105,21.90957155227661,20.174721603393554,21.774999618530273,-0.04857063293457031,-0.22305687157503903,2694.5,20.979999542236328
2012-04-19,21.43642807006836,21.59749984741211,20.875713348388672,20.979999542236328,17.761653900146484,834719200,21.36314277648926,21.922000122070312,21.882678699493407,20.259443016052245,21.726428985595703,-0.746429443359375,-3.4355827359123148,2683.5,20.463571548461914
2012-04-20,21.12071418762207,21.23642921447754,20.372142791748047,20.463571548461914,17.324445724487305,1030985200,21.13278579711914,21.705214309692384,21.835607242584228,20.328228721618654,20.979999542236328,-0.5164279937744141,-2.4615252861886683,2674.25,20.417856216430664
2012-04-23,20.378929138183594,20.59535789489746,19.87928581237793,20.417856216430664,17.28574562072754,966529200,21.072571182250975,21.474749946594237,21.792125034332276,20.384321556091308,20.463571548461914,-0.04571533203125,-0.22339859844595927,2650.25,20.010000228881836
2012-04-24,20.09321403503418,20.274642944335938,19.821428298950195,20.010000228881836,16.940458297729492,1076149200,20.71957130432129,21.231321334838867,21.708732223510744,20.432078704833984,20.417856216430664,-0.4078559875488281,-1.997545595509768,2632.5,21.78571319580078
2012-04-25,21.98714256286621,22.071428298950195,21.64285659790039,21.78571319580078,18.44377326965332,905777600,20.731428146362305,21.173464012145995,21.700732135772704,20.50879295349121,20.010000228881836,1.7757129669189453,8.874127669203794,2704.5,21.703571319580078
2012-04-26,21.938213348388672,21.953214645385742,21.504642486572266,21.703571319580078,18.374235153198242,536068400,20.876142501831055,21.119642639160155,21.683017826080324,20.57896438598633,21.78571319580078,-0.08214187622070312,-0.37704469659747497,2720.25,21.53571319580078
2012-04-27,21.609643936157227,21.6492862701416,21.446428298950195,21.53571319580078,18.23212242126465,406722400,21.090570831298827,21.111678314208984,21.670767784118652,20.6542000579834,21.703571319580078,-0.16785812377929688,-0.7734124550638453,2736.75,20.856428146362305
2012-04-30,21.350000381469727,21.371429443359375,20.821428298950195,20.856428146362305,17.65703582763672,506144800,21.178285217285158,21.125428199768066,21.642964172363282,20.712607192993165,21.53571319580078,-0.6792850494384766,-3.1542259281709297,2719.25,20.79035758972168
2012-05-01,20.889286041259766,21.312856674194336,20.758214950561523,20.79035758972168,17.60110855102539,610999200,21.334356689453124,21.026963996887208,21.577785587310792,20.769757194519045,20.856428146362305,-0.066070556640625,-0.316787496770624,2718.5,20.9278564453125
2012-05-02,20.722856521606445,20.97857093811035,20.67357063293457,20.9278564453125,17.717506408691406,427389200,21.16278533935547,20.947106742858885,21.500392723083497,20.820564308166503,20.79035758972168,0.1374988555908203,0.6613587813361944,2727.5,20.779285430908203
2012-05-03,21.08928680419922,21.121429443359375,20.725000381469727,20.779285430908203,17.59173583984375,390549600,20.977928161621094,20.927035331726074,21.424517726898195,20.869692878723143,20.9278564453125,-0.14857101440429688,-0.7099198849750059,2692.0,20.1875
2012-05-04,20.610000610351562,20.65571403503418,20.184642791748047,20.1875,17.090726852416992,529992400,20.708285522460937,20.899428176879884,21.302321243286134,20.90459289550781,20.779285430908203,-0.5917854309082031,-2.8479585252144926,2625.5,20.338571548461914
2012-05-07,20.053571701049805,20.456071853637695,20.043928146362305,20.338571548461914,17.218624114990234,460118400,20.60471420288086,20.891499710083007,21.183124828338624,20.93821434020996,20.1875,0.15107154846191406,0.7483420357246517,2636.5,20.292142868041992
2012-05-08,20.34214210510254,20.41071319580078,19.95464324951172,20.292142868041992,17.179319381713867,497252000,20.505071258544923,20.919713973999023,21.075517654418945,20.96851432800293,20.338571548461914,-0.046428680419921875,-0.22827896398374647,2622.75,20.327856063842773
2012-05-09,20.132143020629883,20.499286651611328,20.030357360839844,20.327856063842773,17.20955467224121,480704000,20.385071182250975,20.773928260803224,20.973696136474608,20.99263572692871,20.292142868041992,0.03571319580078125,0.17599519199633573,2619.25,20.375713348388672
2012-05-10,20.520713806152344,20.567142486572266,20.301429748535156,20.375713348388672,17.250070571899414,333200000,20.30435676574707,20.641142463684083,20.88039255142212,21.01269287109375,20.327856063842773,0.04785728454589844,0.23542711240966702,2618.75,20.239643096923828
2012-05-11,20.178571701049805,20.516786575317383,20.155357360839844,20.239643096923828,17.134870529174805,399546000,20.314785385131835,20.511535453796387,20.811606884002686,21.028578605651855,20.375713348388672,-0.13607025146484375,-0.667806074507837,2610.75,19.93642807006836
2012-05-14,20.091785430908203,20.268213272094727,19.91428565979004,19.93642807006836,16.87816619873047,352626400,20.234356689453126,20.419535446166993,20.772481822967528,21.037892875671385,20.239643096923828,-0.30321502685546875,-1.498124376024959,2585.0,19.756071090698242
2012-05-15,20.051786422729492,20.114999771118164,19.70535659790039,19.756071090698242,16.725475311279297,476336000,20.127142333984374,20.31610679626465,20.671535396575926,21.052185707092285,19.93642807006836,-0.1803569793701172,-0.9046604473792219,2578.25,19.502857208251953
2012-05-16,19.787500381469727,19.88892936706543,19.322856903076172,19.502857208251953,16.511110305786133,560896000,19.962142562866212,20.173606872558594,20.56035680770874,21.06348571777344,19.756071090698242,-0.25321388244628906,-1.2817016160946588,2557.5,18.932857513427734
2012-05-17,19.475357055664062,19.553571701049805,18.932857513427734,18.932857513427734,16.028541564941406,717220000,19.673571395874024,19.988964080810547,20.45799970626831,21.063078575134277,19.502857208251953,-0.5699996948242188,-2.922647121587104,2504.75,18.942142486572266
2012-05-18,19.06999969482422,19.407499313354492,18.6492862701416,18.942142486572266,16.036409378051758,732292400,19.41407127380371,19.864428329467774,20.38192825317383,21.054785690307618,18.932857513427734,0.00928497314453125,0.049041583595852214,2468.25,20.045713424682617
2012-05-21,19.08928680419922,20.05500030517578,19.073213577270508,20.045713424682617,16.970691680908203,631106000,19.435928344726562,19.835142517089842,20.363321113586426,21.06629280090332,18.942142486572266,1.1035709381103516,5.826009063613858,2543.5,19.891786575317383
2012-05-22,20.3410701751709,20.49571418762207,19.735000610351562,19.891786575317383,16.84037971496582,694870400,19.463071441650392,19.795106887817383,20.357410430908203,21.069842796325684,20.045713424682617,-0.15392684936523438,-0.7678791275929432,2535.25,20.37714385986328
2012-05-23,19.91071319580078,20.457143783569336,19.758214950561523,20.37714385986328,17.25128173828125,584897600,19.637928771972657,19.800035667419433,20.286981964111327,21.07159996032715,19.891786575317383,0.48535728454589844,2.4399883977648917,2540.5,20.190000534057617
2012-05-24,20.56678581237793,20.58928680419922,20.043928146362305,20.190000534057617,17.092836380004883,496230000,19.889357376098634,19.78146438598633,20.211303424835204,21.054271392822265,20.37714385986328,-0.18714332580566406,-0.91839821661307,2536.25,20.081785202026367
2012-05-25,20.163928985595703,20.20892906188965,19.945356369018555,20.081785202026367,17.00122833251953,328507200,20.117285919189452,19.76567859649658,20.138607025146484,21.03764995574951,20.190000534057617,-0.10821533203125,-0.5359847903357227,2524.0,20.438213348388672
2012-05-29,20.389286041259766,20.5,20.18964385986328,20.438213348388672,17.3029842376709,380508800,20.195785903930663,19.815857124328613,20.117696285247803,21.028149948120117,20.081785202026367,0.3564281463623047,1.7748827744972546,2559.5,20.684642791748047
2012-05-30,20.328571319580078,20.71392822265625,20.234285354614258,20.684642791748047,17.51160430908203,529429600,20.354357147216795,19.908714294433594,20.11241054534912,21.01248565673828,20.438213348388672,0.246429443359375,1.205728892045269,2530.75,20.633214950561523
2012-05-31,20.740713119506836,20.76785659790039,20.409286499023438,20.633214950561523,17.468069076538086,491674400,20.405571365356444,20.021750068664552,20.097678470611573,20.99232135772705,20.684642791748047,-0.05142784118652344,-0.24862813297912068,2524.0,20.035356521606445
2012-06-01,20.3271427154541,20.451786041259766,20.018571853637695,20.035356521606445,16.961923599243164,520987600,20.37464256286621,20.131999969482422,20.060482025146484,20.96267135620117,20.633214950561523,-0.5978584289550781,-2.897553436958731,2455.0,20.153213500976562
2012-06-04,20.053571701049805,20.26785659790039,19.58928680419922,20.153213500976562,17.061704635620117,556995600,20.38892822265625,20.25310707092285,20.05876770019531,20.937635612487792,20.035356521606445,0.11785697937011719,0.5882449820297351,2469.0,20.101070404052734
2012-06-05,20.04535675048828,20.23107147216797,19.940357208251953,20.101070404052734,17.017555236816406,388214400,20.321499633789063,20.258642768859865,20.046892642974854,20.913907012939454,20.153213500976562,-0.052143096923828125,-0.25873341202533995,2488.75,20.409286499023438
2012-06-06,20.27750015258789,20.49464225769043,20.196428298950195,20.409286499023438,17.278493881225586,401455600,20.26642837524414,20.310392761230467,20.052749824523925,20.888535614013673,20.101070404052734,0.3082160949707031,1.5333317518681058,2550.0,20.41857147216797
2012-06-07,20.61750030517578,20.61857032775879,20.375,20.41857147216797,17.28635597229004,379766800,20.22349967956543,20.314535522460936,20.057285594940186,20.857992744445802,20.409286499023438,0.00928497314453125,0.045493864496318995,2536.25,20.7257137298584
2012-06-08,20.41428565979004,20.735000610351562,20.321428298950195,20.7257137298584,17.54637336730957,347516400,20.36157112121582,20.368106842041016,20.07478561401367,20.831349868774414,20.41857147216797,0.3071422576904297,1.5042299022195917,2562.5,20.398929595947266
2012-06-11,20.989999771118164,21.01785659790039,20.379642486572266,20.398929595947266,17.26972007751465,591264800,20.41071434020996,20.399821281433105,20.082749938964845,20.803714179992674,20.7257137298584,-0.3267841339111328,-1.5767087115574352,2515.25,20.5771427154541
2012-06-12,20.516429901123047,20.593570709228516,20.239286422729492,20.5771427154541,17.420597076416016,435380400,20.505928802490235,20.41371421813965,20.11478567123413,20.787007026672363,20.398929595947266,0.17821311950683594,0.8736395636280946,2550.25,20.43428611755371
2012-06-13,20.518571853637695,20.65999984741211,20.37071418762207,20.43428611755371,17.299652099609375,293580000,20.51092872619629,20.388678550720215,20.148696422576904,20.75381416320801,20.5771427154541,-0.14285659790039062,-0.6942489531994191,2528.0,20.411785125732422
2012-06-14,20.40142822265625,20.48214340209961,20.259286880493164,20.411785125732422,17.28060531616211,345573200,20.50957145690918,20.366535568237303,20.194142818450928,20.712535591125487,20.43428611755371,-0.022500991821289062,-0.11011391194116629,2540.5,20.504642486572266
2012-06-15,20.39285659790039,20.52214241027832,20.3410701751709,20.504642486572266,17.359220504760742,335255200,20.46535720825195,20.413464164733888,20.272732067108155,20.67669273376465,20.411785125732422,0.09285736083984375,0.4549203328756471,2547.5,20.920713424682617
2012-06-18,20.391429901123047,20.996070861816406,20.370357513427734,20.920713424682617,17.711471557617188,440412000,20.569713973999022,20.490214157104493,20.37166061401367,20.642478408813478,20.504642486572266,0.41607093811035156,2.029154804248946,2587.5,20.97892951965332
2012-06-19,20.83571434020996,21.071428298950195,20.825000762939453,20.97892951965332,17.76074981689453,361404400,20.650071334838866,20.57800006866455,20.418321418762208,20.6076070022583,20.920713424682617,0.058216094970703125,0.2782701229587074,2612.5,20.919286727905273
2012-06-20,21.00749969482422,21.04464340209961,20.742856979370117,20.919286727905273,17.710262298583984,358943200,20.74707145690918,20.629000091552733,20.4696964263916,20.577107009887694,20.97892951965332,-0.059642791748046875,-0.2842985467498367,2617.25,20.631071090698242
2012-06-21,20.908571243286133,21.007856369018555,20.62285614013672,20.631071090698242,17.466257095336914,326351200,20.790928649902344,20.650250053405763,20.48239278793335,20.54244270324707,20.919286727905273,-0.28821563720703125,-1.3777507854632831,2551.75,20.78928565979004
2012-06-22,20.68000030517578,20.792499542236328,20.55071449279785,20.78928565979004,17.60019874572754,284471600,20.8478572845459,20.656607246398927,20.51235704421997,20.513392715454103,20.631071090698242,0.15821456909179688,0.7668752067997563,2573.5,20.3846435546875
2012-06-25,20.617856979370117,20.707143783569336,20.370357513427734,20.3846435546875,17.257625579833984,304382400,20.740643310546876,20.65517864227295,20.527499961853028,20.4887784576416,20.78928565979004,-0.40464210510253906,-1.9463973496943412,2526.5,20.429643630981445
2012-06-26,20.40464210510254,20.517499923706055,20.26178550720215,20.429643630981445,17.295726776123047,276536400,20.6307861328125,20.640428733825683,20.527071475982666,20.482992744445802,20.3846435546875,0.04500007629394531,0.22075478618608185,2548.25,20.51785659790039
2012-06-27,20.53571319580078,20.597856521606445,20.42571449279785,20.51785659790039,17.370403289794922,202997200,20.550500106811523,20.64878578186035,20.518732166290285,20.4578498840332,20.429643630981445,0.08821296691894531,0.43178906354083835,2557.75,20.323213577270508
2012-06-28,20.416786193847656,20.5,20.20035743713379,20.323213577270508,17.20561408996582,282836400,20.488928604125977,20.63992862701416,20.503232097625734,20.4297855758667,20.51785659790039,-0.1946430206298828,-0.9486518228702348,2527.75,20.85714340209961
2012-06-29,20.64285659790039,20.85714340209961,20.508928298950195,20.85714340209961,17.65764617919922,421500800,20.502500152587892,20.675178718566894,20.54432144165039,20.427328453063964,20.323213577270508,0.5339298248291016,2.6271919192260467,2609.75,21.161428451538086
2012-07-02,20.883214950561523,21.195356369018555,20.842857360839844,21.161428451538086,17.915254592895508,400092000,20.657857131958007,20.69925022125244,20.594732189178465,20.44128559112549,20.85714340209961,0.30428504943847656,1.4589008838470439,2614.25,21.407499313354492
2012-07-03,21.24571418762207,21.428571701049805,21.21428680419922,21.407499313354492,18.123571395874023,241712800,20.853428268432616,20.74210720062256,20.660053634643553,20.461078453063966,21.161428451538086,0.24607086181640625,1.162827275010922,2641.5,21.783571243286133
2012-07-05,21.448570251464844,21.94071388244629,21.41607093811035,21.783571243286133,18.441951751708984,484383200,21.106571197509766,20.828535652160646,20.72876787185669,20.496549873352052,21.407499313354492,0.3760719299316406,1.7567298469888928,2642.5,21.63857078552246
2012-07-06,21.681785583496094,21.729999542236328,21.485000610351562,21.63857078552246,18.31920051574707,418930400,21.369642639160155,20.929285621643068,20.789767837524415,20.493607025146485,21.783571243286133,-0.14500045776367188,-0.6656413502830127,2609.0,21.92464256286621
2012-07-09,21.617856979370117,21.924999237060547,21.57535743713379,21.92464256286621,18.56139373779297,379405600,21.583142471313476,21.042821311950682,20.849714279174805,20.498028450012207,21.63857078552246,0.28607177734375,1.3220456201994157,2606.0,21.721786499023438
2012-07-10,22.070356369018555,22.138214111328125,21.618213653564453,21.721786499023438,18.389652252197266,511957600,21.695214080810548,21.176535606384277,20.915857124328614,20.501749916076662,21.92464256286621,-0.20285606384277344,-0.9252422850731029,2578.0,21.5867862701416
2012-07-11,21.64714241027832,21.7021427154541,21.329286575317383,21.5867862701416,18.275358200073242,469322000,21.73107147216797,21.292249870300292,20.966339302062988,20.516357078552247,21.721786499023438,-0.13500022888183594,-0.6214968961595551,2561.5,21.389286041259766
2012-07-12,21.437143325805664,21.552499771118164,21.167142868041992,21.389286041259766,18.108158111572266,428041600,21.652214431762694,21.37939281463623,21.01408929824829,20.528335647583006,21.5867862701416,-0.19750022888183594,-0.9149126063058964,2537.75,21.60607147216797
2012-07-13,21.5339298248291,21.68535614013672,21.428571701049805,21.60607147216797,18.291683197021484,311427200,21.645714569091798,21.507678604125978,21.073803615570068,20.54189994812012,21.389286041259766,0.21678543090820312,1.0135234551075043,2577.0,21.675357818603516
2012-07-16,21.61142921447754,21.843570709228516,21.60785675048828,21.675357818603516,18.350341796875,301260400,21.595857620239258,21.58950004577637,21.13233938217163,20.559821395874025,21.60607147216797,0.06928634643554688,0.32067998351666394,2571.5,21.676429748535156
2012-07-17,21.813928604125977,21.83928680419922,21.54107093811035,21.676429748535156,18.351255416870117,293624800,21.5867862701416,21.641000175476073,21.170125198364257,20.589599990844725,21.675357818603516,0.001071929931640625,0.004945385172468108,2587.0,21.652143478393555
2012-07-18,21.663928985595703,21.726428985595703,21.555713653564453,21.652143478393555,18.3306941986084,252700000,21.59985771179199,21.66546459197998,21.20378589630127,20.61587142944336,21.676429748535156,-0.024286270141601562,-0.1120399919329094,2620.0,21.940000534057617
2012-07-19,21.83142852783203,21.97678565979004,21.64285659790039,21.940000534057617,18.57438850402832,436861600,21.710000610351564,21.68110752105713,21.254821586608887,20.64882858276367,21.652143478393555,0.2878570556640625,1.329462165957435,2652.25,21.582143783569336
2012-07-20,21.89392852783203,21.944286346435547,21.560714721679688,21.582143783569336,18.271434783935547,397471200,21.705215072631837,21.675464820861816,21.30237522125244,20.6739143371582,21.940000534057617,-0.35785675048828125,-1.6310699260593804,2613.25,21.565357208251953
2012-07-23,21.22857093811035,21.639286041259766,20.989643096923828,21.565357208251953,18.257217407226562,487975600,21.683214950561524,21.63953628540039,21.341178798675536,20.697707214355468,21.582143783569336,-0.016786575317382812,-0.07777992532031304,2579.25,21.461429595947266
2012-07-24,21.692142486572266,21.7742862701416,21.375356674194336,21.461429595947266,18.16922950744629,565132400,21.640214920043945,21.613500595092773,21.395018100738525,20.72214294433594,21.565357208251953,-0.1039276123046875,-0.48191927126957,2548.5,20.534643173217773
2012-07-25,20.516429901123047,20.742856979370117,20.35714340209961,20.534643173217773,17.384613037109375,877312800,21.41671485900879,21.50828628540039,21.400268077850342,20.734107246398924,21.461429595947266,-0.9267864227294922,-4.318381581180895,2543.5,20.531429290771484
2012-07-26,20.705713272094727,20.72857093811035,20.3700008392334,20.531429290771484,17.38189125061035,406632800,21.13500061035156,21.422500610351562,21.400946712493898,20.74961441040039,20.534643173217773,-0.0032138824462890625,-0.015651026507637375,2572.5,20.898571014404297
2012-07-27,20.53607177734375,20.922500610351562,20.413928985595703,20.898571014404297,17.692720413208008,403936400,20.998286056518555,21.351750564575195,21.429714584350585,20.77752868652344,20.531429290771484,0.3671417236328125,1.7881936928659723,2642.0,21.25107192993164
2012-07-30,21.104286193847656,21.408571243286133,20.99357032775879,21.25107192993164,17.99114227294922,379142400,20.93542900085449,21.30932197570801,21.44941101074219,20.823892974853514,20.898571014404297,0.35250091552734375,1.686722576794285,2635.75,21.812856674194336
2012-07-31,21.543928146362305,21.8464298248291,21.525714874267578,21.812856674194336,18.466751098632812,462327600,21.005714416503906,21.322964668273926,21.481982421875,20.881307258605958,21.25107192993164,0.5617847442626953,2.6435595630893074,2636.5,21.671785354614258
2012-08-01,21.99678611755371,22.014286041259766,21.53571319580078,21.671785354614258,18.347322463989258,384501600,21.233142852783203,21.324928855895998,21.495196723937987,20.91382869720459,21.812856674194336,-0.14107131958007812,-0.6467347293716569,2625.0,21.706785202026367
2012-08-02,21.530000686645508,21.81035614013672,21.4375,21.706785202026367,18.376953125,332158400,21.46821403503418,21.30160732269287,21.491357421875,20.95012866973877,21.671785354614258,0.034999847412109375,0.16149960346786735,2618.5,21.989286422729492
2012-08-03,21.91535758972168,22.070714950561523,21.841428756713867,21.989286422729492,18.616117477416992,344920800,21.68635711669922,21.342321586608886,21.50889320373535,20.982371520996093,21.706785202026367,0.282501220703125,1.3014420056856368,2671.0,22.233928680419922
2012-08-06,22.046070098876953,22.31678581237793,21.97357177734375,22.233928680419922,18.82322883605957,302103200,21.882928466796876,21.409178733825684,21.524357509613036,21.02325008392334,21.989286422729492,0.2446422576904297,1.1125520537017164,2686.5,22.175357818603516
2012-08-07,22.241785049438477,22.321428298950195,22.072856903076172,22.175357818603516,18.773639678955078,290446800,21.955428695678712,21.48057155609131,21.54703607559204,21.065121536254882,22.233928680419922,-0.05857086181640625,-0.2634301056654287,2710.0,22.13785743713379
2012-08-08,22.121070861816406,22.281429290771484,22.03928565979004,22.13785743713379,18.741899490356445,244706000,22.048643112182617,21.64089298248291,21.57458963394165,21.099114418029785,22.175357818603516,-0.03750038146972656,-0.16910834890008614,2706.75,22.168928146362305
2012-08-09,22.066070556640625,22.20464324951172,22.064285278320312,22.168928146362305,18.848783493041992,221642400,22.141071701049803,21.80464286804199,21.61357173919678,21.12880012512207,22.13785743713379,0.031070709228515625,0.1403510223008211,2717.75,22.203571319580078
2012-08-10,22.096786499023438,22.205713272094727,22.0964298248291,22.203571319580078,18.878236770629883,194938800,22.18392868041992,21.93514289855957,21.643446731567384,21.160207252502442,22.168928146362305,0.03464317321777344,0.15626904913514292,2721.0,22.5
2012-08-13,22.26392936706543,22.5,22.258928298950195,22.5,19.130277633666992,278832400,22.237142944335936,22.060035705566406,21.684678840637208,21.209500122070313,22.203571319580078,0.2964286804199219,1.3350495564581457,2728.0,22.56035614013672
2012-08-14,22.56678581237793,22.8075008392334,22.50749969482422,22.56035614013672,19.181591033935547,340169200,22.314142608642577,22.134785652160645,21.728875160217285,21.257642974853514,22.5,0.06035614013671875,0.26824951171875,2726.75,22.52964210510254
2012-08-15,22.546428680419922,22.64285659790039,22.41964340209961,22.52964210510254,19.15546989440918,257342400,22.39249954223633,22.220571327209473,21.772750091552734,21.30621440887451,22.56035614013672,-0.030714035034179688,-0.13614162313482678,2738.5,22.726428985595703
2012-08-16,22.543214797973633,22.74142837524414,22.51785659790039,22.726428985595703,19.322790145874023,254534000,22.503999710083008,22.322535705566406,21.812071514129638,21.352557258605955,22.52964210510254,0.19678688049316406,0.8734576411606447,2763.5,23.146785736083984
2012-08-17,22.85714340209961,23.149642944335938,22.81464385986328,23.146785736083984,19.680192947387695,442761200,22.692642593383788,22.438285636901856,21.89030361175537,21.407121543884276,22.726428985595703,0.42035675048828125,1.84963836929554,2776.0,23.75535774230957
2012-08-20,23.214643478393555,23.75535774230957,23.21071434020996,23.75535774230957,20.197628021240234,613384800,22.943714141845703,22.59042854309082,21.999803638458253,21.4677144241333,23.146785736083984,0.6085720062255859,2.629185810783529,2780.0,23.430713653564453
2012-08-21,23.957857131958008,24.10285758972168,23.226070404052734,23.430713653564453,19.921602249145508,812719600,23.11778564453125,22.715964126586915,22.098267841339112,21.528350105285643,23.75535774230957,-0.3246440887451172,-1.3666141855944716,2774.0,23.888214111328125
2012-08-22,23.372142791748047,23.89285659790039,23.146785736083984,23.888214111328125,20.310577392578125,565322800,23.389500045776366,22.890999794006348,22.26594638824463,21.594571533203126,23.430713653564453,0.4575004577636719,1.9525673205180993,2781.25,23.66535758972168
