Date,Actual Returns,RF Returns,LR Returns,RF Volatility,LR Volatility,Actual Volatility
2023-02-16,-0.007546702305912589,-0.0007997675115176683,-0.0005437393215343977,0.9715026337426143,0.013079090767246193,0.012579326072209551
2023-02-17,-0.026679824600448265,-0.001937627806170239,-0.019184209014684428,1.2993417091940749,0.013079090767246193,0.012579326072209551
2023-02-21,0.0028960664530148783,-0.026303200606328847,-0.01800111231960344,1.4810430485547712,0.013079090767246193,0.012579326072209551
2023-02-22,0.0032905125399556034,-0.0017415265576817829,-0.004101572076885218,1.4887857348322486,0.013079090767246193,0.012579326072209551
2023-02-23,-0.018005269695533066,7.74348936261049e-06,-0.0027767166707778346,1.2971717856845952,0.013079090767246193,0.012579326072209551
2023-02-24,0.008247504598905886,-0.010113012055972037,-0.012924690902532565,1.6761825596286788,0.013079090767246193,0.012579326072209551
2023-02-27,-0.003447772533457294,0.005494639675632351,0.014255235892739027,1.0114094303427095,0.013079090767246193,0.012579326072209551
2023-02-28,-0.014246021649447993,-0.0006559946714340681,-0.0017155886445036073,1.0209401581315014,0.013079090767246193,0.012579326072209551
2023-03-01,0.0041291453691869595,-0.01486599726598492,-0.01884046495105207,0.9597817546023842,0.013079090767246193,0.012579326072209551
2023-03-02,0.035090089703815774,0.00035889253812149136,0.004438493384845366,0.9462869113966311,0.013079090767246193,0.012579326072209551
2023-03-03,0.01853938339660255,0.027776179803932433,0.028646991617500506,2.252838948103793,0.013079090767246193,0.012579326072209551
2023-03-06,-0.014496494188358522,0.021400689974697462,0.028078264357668914,1.417657122524771,0.013079090767246193,0.012579326072209551
2023-03-07,0.00837723590066819,-0.002570303998013279,-0.021361091800877197,1.4669090803993323,0.013079090767246193,0.012579326072209551
2023-03-08,-0.014914625839747453,0.0012640110584738462,0.00862757203623632,1.4773427845110239,0.013079090767246193,0.012579326072209551
2023-03-09,-0.0138787196275717,-0.003987543192327969,-0.010921092737251725,1.7321777858175453,0.013079090767246193,0.012579326072209551
2023-03-10,0.013266001486216261,-0.022813957217809877,-0.015291096379573377,1.3034087590771348,0.013079090767246193,0.012579326072209551
2023-03-13,0.01408915464869298,0.011899510472106689,0.021821069432946816,1.9299057617263211,0.013079090767246193,0.012579326072209551
2023-03-14,0.0026214638237991306,0.013347812549778348,0.002634456985712408,1.7098054611897835,0.013079090767246193,0.012579326072209551
2023-03-15,0.018694035607962345,-0.006170565581192666,7.75179603274001e-05,2.0552203791941532,0.013079090767246193,0.012579326072209551
2023-03-16,-0.00545400109224925,0.02945006546137585,0.02163328046630375,3.0414158871388355,0.013079090767246193,0.012579326072209551
2023-03-17,0.015483831590221708,-0.016762503699666254,-0.004472730977987616,1.1954318257487744,0.013079090767246193,0.012579326072209551
2023-03-20,0.011944122971497162,0.03274150508157425,0.013408682282742612,2.884607241177953,0.013079090767246193,0.012579326072209551
2023-03-21,-0.009103446505241086,0.007891451120809911,0.011427593102866451,2.1391258096053427,0.013079090767246193,0.012579326072209551
2023-03-22,0.006969466083539766,0.002037666438088115,0.003527303360931766,1.4630190795833993,0.013079090767246193,0.012579326072209551
2023-03-23,0.008305589788276002,0.0014795802754414833,0.0022674131982587387,1.2237982398010547,0.013079090767246193,0.012579326072209551
2023-03-24,-0.012293299349161457,-0.001476474110070014,0.0003495115715721475,1.6580248746446151,0.013079090767246193,0.012579326072209551
2023-03-27,-0.003980318976947728,3.006088935730844e-05,-0.0070649803731533956,1.4502878891921387,0.013079090767246193,0.012579326072209551
2023-03-28,0.019790742129842442,-0.0049494144798551964,-0.009147455865581633,2.322258035861594,0.013079090767246193,0.012579326072209551
2023-03-29,0.009889881791605992,0.006726924014148761,0.024099979896711643,1.2514306332414091,0.013079090767246193,0.012579326072209551
2023-03-30,0.015644205941022005,0.010048096053303146,0.008024171264565227,1.9498616788357637,0.013079090767246193,0.012579326072209551
2023-03-31,0.00770166355044366,0.009271707689182174,0.013320010049070241,1.959780601005235,0.013079090767246193,0.012579326072209551
2023-04-03,-0.003249643690696802,0.004140144764680054,0.009936298110919228,1.9855715889391787,0.013079090767246193,0.012579326072209551
2023-04-04,-0.011290287513422759,-0.0008559914485296582,-0.003570321103605556,1.7878109513146803,0.013079090767246193,0.012579326072209551
2023-04-05,0.005495903672834368,-0.003381843316575317,-0.015300389626442312,1.8492195602739312,0.013079090767246193,0.012579326072209551
2023-04-06,-0.01597233586979263,0.00012781238125825212,0.011155318669223702,1.9543056467967639,0.013079090767246193,0.012579326072209551
2023-04-10,-0.007591160506113748,-0.010017154864948252,-0.01894079679006433,1.8891122848449777,0.013079090767246193,0.012579326072209551
2023-04-11,-0.004353214769634461,0.004041734342566716,-0.004227499211555963,1.9260155110360655,0.013079090767246193,0.012579326072209551
2023-04-12,0.03410363052421039,-0.0050669361378624656,-0.0020071894148573355,1.8608663782315944,0.013079090767246193,0.012579326072209551
2023-04-13,-0.0021139819394035975,0.007922547985062867,0.02934715432533741,2.177850428763377,0.013079090767246193,0.012579326072209551
2023-04-14,0.0001209915432451858,0.006243128056969471,-0.0006158927180140994,1.7962768159682876,0.013079090767246193,0.012579326072209551
2023-04-17,0.0075047238711354325,-0.0001978994874407558,-0.003434745873631906,1.823110883345085,0.013079090767246193,0.012579326072209551
2023-04-18,0.006968244450070493,0.00459892675693685,0.012170100897611613,2.412201744014768,0.013079090767246193,0.012579326072209551
2023-04-19,-0.0058462742813449875,0.026664006885798397,0.006326420256704823,2.4667740535017475,0.013079090767246193,0.012579326072209551
2023-04-20,-0.00978091619394783,-0.008481856818092992,-0.003905034188529277,3.0165494600210994,0.013079090767246193,0.012579326072209551
2023-04-21,0.001878545331279513,-0.021741204214174914,-0.00825026809112095,1.7903626907283652,0.013079090767246193,0.012579326072209551
2023-04-24,-0.0094356592349637,-0.00038283269398220465,-0.004038485689494387,1.8200383029222598,0.013079090767246193,0.012579326072209551
2023-04-25,-6.112087295517821e-05,-0.0006067991944038731,-0.003025549750479639,1.7588324447893997,0.013079090767246193,0.012579326072209551
2023-04-26,0.02839526936524983,-0.0007942902523232487,0.00044159885824668343,1.834941702780175,0.013079090767246193,0.012579326072209551
2023-04-27,0.007541054486406518,0.033997968564610126,0.02216928107684879,2.4179884267570695,0.013079090767246193,0.012579326072209551
2023-04-28,-0.0005303886243240852,0.004722888677779036,0.005648103408175009,2.095506969818276,0.013079090767246193,0.012579326072209551
2023-05-01,-0.006191420923589042,-0.00048671964048041527,0.0021352254193161,2.0895017990271665,0.013079090767246193,0.012579326072209551
2023-05-02,-0.006467285993302041,-0.002094383984850734,-0.008977568954152915,2.1206193263842548,0.013079090767246193,0.012579326072209551
2023-05-03,-0.009913429037699317,-0.0022719633039849363,0.00039461493728976116,2.2959754449382177,0.013079090767246193,0.012579326072209551
2023-05-04,0.04692692172716728,-0.030908720248646104,-0.01004597635127158,1.7969825010333011,0.013079090767246193,0.012579326072209551
2023-05-05,-0.0004033376808469935,0.0645204077624073,0.04238105255677427,1.3931192602957025,0.013079090767246193,0.012579326072209551
2023-05-08,-0.009971156931060876,0.0003773061105147857,-0.001262897713179001,1.3843025099102289,0.013079090767246193,0.012579326072209551
2023-05-09,0.010420872338650744,-0.013768524642190694,-0.00807509055997424,2.068565153498651,0.013079090767246193,0.012579326072209551
2023-05-10,0.0010947363682816125,0.014025389985125702,0.007136648484307395,1.3494314930584017,0.013079090767246193,0.012579326072209551
2023-05-11,-0.006791324752697836,0.0003067987260687577,0.0010673805953755888,1.2807713366947282,0.013079090767246193,0.012579326072209551
2023-05-12,-0.002897374855299284,-0.004912964696691335,-0.007174569152403221,1.850440841429355,0.013079090767246193,0.012579326072209551
2023-05-15,0.0,-0.001925881705166943,-0.00042272065441473217,1.9949676802816718,0.013079090767246193,0.012579326072209551
2023-05-16,0.0036031562201266354,0.00020917618542148908,0.005045553174828354,1.9924233213660036,0.013079090767246193,0.012579326072209551
2023-05-17,0.013666110237923634,0.004554972659739809,-0.003462567394281635,1.6091880485748136,0.013079090767246193,0.012579326072209551
2023-05-18,0.0006283953638037687,0.00215301645518462,0.015439759358126803,1.2717194725394034,0.013079090767246193,0.012579326072209551
2023-05-19,-0.005480741572254533,6.987737803498817e-05,0.0008257950248169443,1.2600394380059845,0.013079090767246193,0.012579326072209551
2023-05-22,-0.015154991021227304,-0.0001000909882495904,-0.003844051944305371,1.278195588959573,0.013079090767246193,0.012579326072209551
2023-05-23,0.00163207497832496,-0.014098623077439032,-0.014505523818827304,2.068356450153881,0.013079090767246193,0.012579326072209551
2023-05-24,0.0066923253013353445,-9.606886434587736e-05,0.00186457115602634,2.131065400635783,0.013079090767246193,0.012579326072209551
2023-05-25,0.014104787011603337,0.013477571715179826,0.0063790836573034415,1.4202058892881746,0.013079090767246193,0.012579326072209551
2023-05-26,0.010659581907596527,0.0009903896966141357,0.012779616619272183,1.2642641770983911,0.013079090767246193,0.012579326072209551
2023-05-30,-0.0002820251037627397,1.7665706979030915e-05,0.013649034702813756,1.2600394380059845,0.013079090767246193,0.012579326072209551
2023-05-31,0.016022546335066945,0.0,0.0009261951105115074,1.2600394380059845,0.013079090767246193,0.012579326072209551
2023-06-01,0.004775393568990927,0.0,0.008313685527401748,1.2600394380059845,0.013079090767246193,0.012579326072209551
2023-06-02,-0.0075711253953729685,0.0,0.0044769183197912454,1.2600394380059845,0.013079090767246193,0.012579326072209551
2023-06-05,-0.002060335858196427,0.0,-0.0030134634561131968,1.2600394380059845,0.013079090767246193,0.012579326072209551
2023-06-06,-0.007756259904993845,0.0,-0.007496592808928559,1.2600394380059845,0.013079090767246193,0.012579326072209551
2023-06-07,0.01546507640721173,0.0,0.004862652519733723,1.2600394380059845,0.013079090767246193,0.012579326072209551
2023-06-08,0.002159823746078704,0.0,0.006913518415012865,1.2600394380059845,0.013079090767246193,0.012579326072209551
2023-06-09,0.015638740424785524,0.0,0.003920934546185251,1.2600394380059845,0.013079090767246193,0.012579326072209551
2023-06-12,-0.002611653218746346,0.0007586186179397991,0.012753259622862556,0.968323265872483,0.013079090767246193,0.012579326072209551
2023-06-13,0.003491350161869411,0.00019155768221801317,0.0003062772732556063,0.8827498450725958,0.013079090767246193,0.012579326072209551
2023-06-14,0.011198682211304378,1.6012199304249464e-05,-0.0007049101051340712,0.8791563914494321,0.013079090767246193,0.012579326072209551
2023-06-15,-0.005859880490725944,5.087888499666349e-05,0.014703301554342962,0.8704538017671783,0.013079090767246193,0.012579326072209551
2023-06-16,0.0004866771511020662,1.9950703514570733e-05,-0.007599652833692239,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-06-20,-0.0056753030870988486,0.0,0.00573203163235636,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-06-21,0.016525294494369236,-7.082558696158703e-05,-0.011729020967039094,0.8791563914494321,0.013079090767246193,0.012579326072209551
2023-06-22,-0.0017112691134693048,5.087888499666349e-05,0.01832728053387478,0.8704538017671783,0.013079090767246193,0.012579326072209551
2023-06-23,-0.007552970101992407,-2.4052120574435953e-05,-0.0005035552045467018,0.8752492373861944,0.013079090767246193,0.012579326072209551
2023-06-26,0.015059066345298966,-0.00014842044081531114,-0.004831377586824059,0.9340315824711016,0.013079090767246193,0.012579326072209551
2023-06-27,0.006327780797910076,0.00014844247271250666,0.011251738009662615,0.8752492373861944,0.013079090767246193,0.012579326072209551
2023-06-28,0.001796546039052327,0.0,0.00693226945833092,0.8752492373861944,0.013079090767246193,0.012579326072209551
2023-06-29,0.023102510509079632,0.0,0.002189706398010305,0.8752492373861944,0.013079090767246193,0.012579326072209551
2023-06-30,-0.007784680606965799,4.400388247560727e-05,0.02069574390949569,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-07-03,-0.005871375056598072,0.0,-0.008660011065070305,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-07-05,0.002508732153585047,0.0,-0.0011624617762374667,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-07-06,-0.0058912720775531335,0.0,-0.0007689657190460553,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-07-07,-0.010855843008916621,-1.9950305491955866e-05,-0.0018306504107304944,0.8704538017671783,0.013079090767246193,0.012579326072209551
2023-07-10,-0.002810024800285249,0.0,-0.015520335383668149,0.8704538017671783,0.013079090767246193,0.012579326072209551
2023-07-11,0.008985550962107514,1.9950703514570733e-05,-0.0045143756920861255,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-07-12,0.004057485357730206,0.0,0.014267916438454709,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-07-13,0.0007872843526774975,2.53620806562882e-05,0.001842168687520962,0.8583454781727832,0.013079090767246193,0.012579326072209551
2023-07-14,0.017305590274832694,0.0,0.000572199994590461,0.8583454781727832,0.013079090767246193,0.012579326072209551
2023-07-17,-0.0013403255748359877,2.084689456394173e-05,0.017250793345550797,0.856101607816544,0.013079090767246193,0.012579326072209551
2023-07-18,0.007071751438550322,0.0,-0.0023170993872523304,0.856101607816544,0.013079090767246193,0.012579326072209551
2023-07-19,-0.010097391896840113,0.0,0.014773255826216802,0.856101607816544,0.013079090767246193,0.012579326072209551
2023-07-20,-0.006161665258219817,-4.620736872118503e-05,-0.014553786427699,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-07-21,0.004220055998181094,0.0,-0.007179710389370486,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-07-24,0.004513593344682265,0.0,0.006711767952721326,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-07-25,0.00454501035536059,2.53620806562882e-05,0.002834621966774753,0.8583454781727832,0.013079090767246193,0.012579326072209551
2023-07-26,-0.006580970587644619,0.0,0.004930049582611451,0.8583454781727832,0.013079090767246193,0.012579326072209551
2023-07-27,0.013507921508448373,-2.5361437437476653e-05,-0.00802863391716413,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-07-28,0.003165986372825502,4.620950394085277e-05,0.013237086545615728,0.856101607816544,0.013079090767246193,0.012579326072209551
2023-07-31,-0.004275878599844907,0.0,0.0005725993379999128,0.856101607816544,0.013079090767246193,0.012579326072209551
2023-08-01,-0.015489999334607374,0.0,-0.0012548799709337644,0.856101607816544,0.013079090767246193,0.012579326072209551
2023-08-02,-0.007321651514710981,-4.620736872118503e-05,-0.017388521108844146,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-08-03,-0.048020048981056385,0.0,-0.0033898278480012367,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-08-04,-0.0172536913834338,0.0,-0.0422704026153361,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-08-07,0.005311696482092065,0.0,-0.02453141950406168,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-08-08,-0.00895439701348677,0.0,0.0010151492692478392,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-08-09,-0.0012346440186814522,-1.9950305491955866e-05,-0.008930089896739712,0.8704538017671783,0.013079090767246193,0.012579326072209551
2023-08-10,-0.0010114509936260951,0.0,0.004360391498654748,0.8704538017671783,0.013079090767246193,0.012579326072209551
2023-08-11,0.009393180104611876,-2.4052120574435953e-05,-0.0028603634130413003,0.8752492373861944,0.013079090767246193,0.012579326072209551
2023-08-14,-0.01120032146677552,4.400388247560727e-05,0.007219973198778984,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-08-15,-0.004959085033290345,-4.4001946219229815e-05,-0.008841840362010855,0.8752492373861944,0.013079090767246193,0.012579326072209551
2023-08-16,-0.014555174817995509,-4.283633448698421e-05,-0.0007359919651120927,0.8827498450725958,0.013079090767246193,0.012579326072209551
2023-08-17,0.0028161235239314575,-0.0001915209949000518,-0.01940156331827403,0.968323265872483,0.013079090767246193,0.012579326072209551
2023-08-18,0.007736780344014926,-0.00030200525541956846,0.004699014380082467,1.0520202214408105,0.013079090767246193,0.012579326072209551
2023-08-21,0.007904910251348207,0.000509732145988373,0.0025775216893428876,0.8791563914494321,0.013079090767246193,0.012579326072209551
2023-08-22,0.021948877071738204,0.0,0.009712006560510966,0.8791563914494321,0.013079090767246193,0.012579326072209551
2023-08-23,-0.02617044148719283,5.087888499666349e-05,0.022244259345823858,0.8704538017671783,0.013079090767246193,0.012579326072209551
2023-08-24,0.01264313224744873,-0.00017246899156342366,-0.025760682933658963,0.9340315824711016,0.013079090767246193,0.012579326072209551
2023-08-25,0.008846099466185864,0.00012161366968310716,0.01000375566446654,0.8791563914494321,0.013079090767246193,0.012579326072209551
2023-08-28,0.02181027039532446,2.682554067701126e-05,0.008581132660795632,0.8752492373861944,0.013079090767246193,0.012579326072209551
2023-08-29,0.019172272827023162,4.400388247560727e-05,0.025645586655070662,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-08-30,0.001172401960345626,0.0,0.01694235331247307,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-08-31,0.008463361036912254,0.0,0.00514105492263095,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-01,0.0012667065653462206,0.0,0.0038236538463749525,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-05,-0.0357933231173716,0.0,0.003129607311228577,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-06,-0.02924939039090879,0.0,-0.03714306100971654,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-07,0.0034917499758519988,0.0,-0.025792822817729655,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-08,0.006622561359722834,0.0,0.010468863288625174,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-11,-0.017060646455066664,0.0,-0.005753728906130351,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-12,-0.011854771989295187,0.0,-0.01527920201236177,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-13,0.008782496529087691,0.0,-0.006385758056536073,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-14,-0.004153926047057777,0.0,0.006668233295803683,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-15,0.016913358132535583,0.0,-0.008210312506170658,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-18,0.006180851244426799,0.0,0.022880227074898007,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-19,-0.01999219123598317,0.0,0.003219701340760439,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-09-20,-0.008889468166570769,-1.9950305491955866e-05,-0.018885651179103347,0.8704538017671783,0.013079090767246193,0.012579326072209551
2023-09-21,0.0049445216268977354,-0.00017246899156342366,-0.0029298671684355737,0.9340315824711016,0.013079090767246193,0.012579326072209551
2023-09-22,0.00738033408360006,5.135312533477432e-05,0.004313915717537142,0.9112067908376081,0.013079090767246193,0.012579326072209551
2023-09-25,-0.023398427273646605,5.424386856733854e-05,0.004136168665975548,0.8827498450725958,0.013079090767246193,0.012579326072209551
2023-09-26,-0.008897499292564004,-0.006174386282143618,-0.025408945239154823,1.8400096306179428,0.013079090767246193,0.012579326072209551
2023-09-27,0.0015256103784480057,-0.01461173327250942,-0.01210100511017076,1.705301739917378,0.013079090767246193,0.012579326072209551
2023-09-28,0.003046483478957418,-0.0012545769230677406,0.003417396224433933,1.9343141782290925,0.013079090767246193,0.012579326072209551
2023-09-29,0.014835542237771948,0.004870390545167247,0.004605261619700984,1.948024230584583,0.013079090767246193,0.012579326072209551
2023-10-02,-0.007769819300809333,0.01664696716886427,0.01381749070392213,1.0767699066696284,0.013079090767246193,0.012579326072209551
2023-10-03,0.00730864159068112,-0.002065025132318765,-0.008686904554975672,1.5375870403850813,0.013079090767246193,0.012579326072209551
2023-10-04,0.007197972898999483,0.0020532401116286625,0.009433949754728888,1.0793339415770498,0.013079090767246193,0.012579326072209551
2023-10-05,0.014750453244736894,0.0006807349912170135,0.003716891588310789,0.9402266669527295,0.013079090767246193,0.012579326072209551
2023-10-06,0.008451180086631815,0.00017830837685006706,0.015324583396874925,0.8752492373861944,0.013079090767246193,0.012579326072209551
2023-10-09,-0.00335217657467779,2.4052699092891316e-05,0.006004503930942207,0.8704538017671783,0.013079090767246193,0.012579326072209551
2023-10-10,0.007904051050695804,1.9950703514570733e-05,0.00466981530139976,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-10-11,0.005061199369654101,0.0,0.002370582660980558,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-10-12,-0.01029273721015711,0.0,0.008329874014164629,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-10-13,-0.0007268933652552212,-4.4001946219229815e-05,-0.01239694181496831,0.8752492373861944,0.013079090767246193,0.012579326072209551
2023-10-16,-0.0087847320585005,4.400388247560727e-05,0.0014229652684183414,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-10-17,-0.007394849583563845,0.0,-0.010924054211300716,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-10-18,-0.002160996541954341,-7.082558696158703e-05,-0.0009428006208109796,0.8791563914494321,0.013079090767246193,0.012579326072209551
2023-10-19,-0.014704215959948308,-7.025200074473048e-05,-0.001946815622895448,0.9112067908376081,0.013079090767246193,0.012579326072209551
2023-10-20,0.0006940948276166203,-0.001003754397954193,-0.019659418218585745,1.2686111934934912,0.013079090767246193,0.012579326072209551
2023-10-23,0.0025433667133309967,-0.0006077053431899904,0.0006954319284839805,1.3463265672371127,0.013079090767246193,0.012579326072209551
2023-10-24,-0.013491676112499795,0.0006011844330151561,-0.002214122804645058,1.180551048405333,0.013079090767246193,0.012579326072209551
2023-10-25,-0.02460553222493822,-0.01801312634419605,-0.006307376061327918,1.8058161073215127,0.013079090767246193,0.012579326072209551
2023-10-26,0.007969332110484562,-0.0156428183709435,-0.02805325197641828,2.5340066750162555,0.013079090767246193,0.012579326072209551
2023-10-27,0.012305267212035398,0.0034361680610373035,0.011771013709958478,2.1843596707672606,0.013079090767246193,0.012579326072209551
2023-10-30,0.0028187856318813154,0.007595762083805191,0.011071203738293178,1.9461159489722275,0.013079090767246193,0.012579326072209551
2023-10-31,0.018738635990994235,5.98692940816381e-05,-0.004763882405053432,1.950625366416969,0.013079090767246193,0.012579326072209551
2023-11-01,0.020693257908003027,0.023070896661206763,0.019694201180671778,1.1866241433406852,0.013079090767246193,0.012579326072209551
2023-11-02,-0.005181130764130404,0.0011598751476591396,0.023243981756108978,0.8791563914494321,0.013079090767246193,0.012579326072209551
2023-11-03,0.014605162299448304,5.087888499666349e-05,-0.006855767610633445,0.8704538017671783,0.013079090767246193,0.012579326072209551
2023-11-06,0.014450770844278482,1.9950703514570733e-05,0.016911357740383437,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-11-07,0.005884897273828127,0.0,0.015490350667164643,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-11-08,-0.0026245050529879466,0.0,0.0046793178510458056,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-11-09,0.021873746802647975,0.0,0.00012167568540411011,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-11-10,-0.008583642151915205,0.0,0.019027891152012977,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-11-13,0.01428571074703422,0.0,-0.007654879668288261,0.8674593365133031,0.013079090767246193,0.012579326072209551
2023-11-14,0.003040930740533243,4.620950394085277e-05,0.012670044704027994,0.856101607816544,0.013079090767246193,0.012579326072209551
2023-11-15,0.009042137421951812,0.0,0.009856966179073057,0.856101607816544,0.013079090767246193,0.012579326072209551
2023-11-16,-0.0001054465855937492,0.0,0.005412727624088065,0.856101607816544,0.013079090767246193,0.012579326072209551
2023-11-17,0.009278267089376957,0.0,-0.0036993983854953782,0.856101607816544,0.013079090767246193,0.012579326072209551
2023-11-20,-0.004230856994020926,0.0,0.013649628311007245,0.856101607816544,0.013079090767246193,0.012579326072209551
2023-11-21,0.0035144679557823633,0.0,-0.007494457356280848,0.856101607816544,0.013079090767246193,0.012579326072209551
2023-11-22,-0.007004319455287122,0.0,0.008661620353837884,0.856101607816544,0.013079090767246193,0.012579326072209551
